2020-10-23T14:02:14.512066+00:00	app[web.1]:	AB_TESTING:	A	1603461730757	1603461734376	mp1	hgfrkug	3619
2020-10-23T14:02:14.847986+00:00	app[web.1]:	AB_TESTING:	A	1603461730757	1603461734719	mp1	hgfrkug	3962
2020-10-23T14:02:15.296279+00:00	app[web.1]:	AB_TESTING:	A	1603461730757	1603461735164	mp1	hgfrkug	4407
2020-10-23T14:02:15.646536+00:00	app[web.1]:	AB_TESTING:	A	1603461730757	1603461735514	mp1	hgfrkug	4757
2020-10-23T14:02:15.950178+00:00	app[web.1]:	AB_TESTING:	A	1603461730757	1603461735816	mp1	hgfrkug	5059
2020-10-23T14:02:16.253184+00:00	app[web.1]:	AB_TESTING:	A	1603461730757	1603461736120	mp1	hgfrkug	5363
2020-10-23T14:02:16.556322+00:00	app[web.1]:	AB_TESTING:	A	1603461730757	1603461736427	mp1	hgfrkug	5670
2020-10-23T14:02:16.867970+00:00	app[web.1]:	AB_TESTING:	A	1603461730757	1603461736732	mp1	hgfrkug	5975
2020-10-23T14:02:17.170539+00:00	app[web.1]:	AB_TESTING:	A	1603461730757	1603461737039	mp1	hgfrkug	6282
2020-10-23T14:02:17.872647+00:00	app[web.1]:	AB_TESTING:	A	1603461730757	1603461737734	mp1	hgfrkug	6977
2020-10-23T14:02:20.712672+00:00	app[web.1]:	AB_TESTING:	A	1603461730757	1603461740570	mp2	hgfrkug	9813
2020-10-23T14:02:21.060149+00:00	app[web.1]:	AB_TESTING:	A	1603461730757	1603461740929	mp2	hgfrkug	10172
2020-10-23T14:02:21.367673+00:00	app[web.1]:	AB_TESTING:	A	1603461730757	1603461741235	mp2	hgfrkug	10478
2020-10-23T14:02:21.710366+00:00	app[web.1]:	AB_TESTING:	A	1603461730757	1603461741574	mp2	hgfrkug	10817
2020-10-23T14:02:22.090143+00:00	app[web.1]:	AB_TESTING:	A	1603461730757	1603461741959	mp2	hgfrkug	11202
2020-10-23T14:02:22.401689+00:00	app[web.1]:	AB_TESTING:	A	1603461730757	1603461742264	mp2	hgfrkug	11507
